station_id,station_name,full_station_name,station_number,station_type,latitude,longitude,status,county_name,sample_code,sample_date,sample_depth,sample_depth_units,parameter,result,reporting_limit,units,method_name
13888,03S06W28L004S,03S06W28L004S,03S06W28L004S,Groundwater,33.8798,117.5158,Review Status Unknown,Riverside,WDIS_0318036,6/20/78 0:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
13890,03S06W28M002S,03S06W28M002S,03S06W28M002S,Groundwater,33.8798,117.5201,Review Status Unknown,Riverside,WDIS_0318037,5/1/78 0:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16622,04S01W23M001S,04S01W23M001S,04S01W23M001S,Groundwater,33.8074,116.961,Review Status Unknown,Riverside,WDIS_0318154,4/1/83 0:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16626,04S01W25G001S,04S01W25G001S,04S01W25G001S,Groundwater,33.7965,116.9348,Review Status Unknown,Riverside,WDIS_0847504,3/8/79 9:15,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16626,04S01W25G001S,04S01W25G001S,04S01W25G001S,Groundwater,33.7965,116.9348,Review Status Unknown,Riverside,WDIS_0318156,8/15/79 13:20,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16626,04S01W25G001S,04S01W25G001S,04S01W25G001S,Groundwater,33.7965,116.9348,Review Status Unknown,Riverside,WDIS_0847509,11/24/82 11:30,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16628,04S01W25N001S,04S01W25N001S,04S01W25N001S,Groundwater,33.7893,116.9435,Review Status Unknown,Riverside,WDIS_0005445,5/21/71 12:15,475,Feet,Total Mercury,0,0.001,ug/L,UnkH Mercury
16629,04S01W26C003S,04S01W26C003S,04S01W26C003S,Groundwater,33.8001,116.9567,Review Status Unknown,Riverside,WDIS_0318159,5/21/71 13:45,110,Feet,Total Mercury,0,0.001,ug/L,UnkH Mercury
16684,04S01W35G001S,04S01W35G001S,04S01W35G001S,Groundwater,33.7821,116.9523,Review Status Unknown,Riverside,WDIS_0318161,8/30/81 16:30,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16684,04S01W35G001S,04S01W35G001S,04S01W35G001S,Groundwater,33.7821,116.9523,Review Status Unknown,Riverside,WDIS_0847581,9/28/79 11:00,512,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16690,04S01W36G001S,04S01W36G001S,04S01W36G001S,Groundwater,33.7821,116.9348,Review Status Unknown,Riverside,WDIS_0318162,8/15/79 11:45,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16690,04S01W36G001S,04S01W36G001S,04S01W36G001S,Groundwater,33.7821,116.9348,Review Status Unknown,Riverside,WDIS_0318163,11/24/82 8:30,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16745,04S02W18A001S,04S02W18A001S,04S02W18A001S,Groundwater,33.8291,117.1227,Review Status Unknown,Riverside,WDIS_0318114,11/29/79 10:00,,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
16781,04S03W06Q003S,04S03W06Q003S,04S03W06Q003S,Groundwater,33.8473,117.2318,Review Status Unknown,Riverside,WDIS_0318109,7/16/79 12:16,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
16804,04S03W18J002S,04S03W18J002S,04S03W18J002S,Groundwater,33.8219,117.2275,Review Status Unknown,Riverside,WDIS_0318110,7/16/79 12:35,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19008,05S01E05M002S,05S01E05M002S,05S01E05M002S,Groundwater,33.764,116.9087,Review Status Unknown,Riverside,WDIS_0318146,9/10/79 13:37,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19024,05S01E09G001S,05S01E09G001S,05S01E09G001S,Groundwater,33.7533,116.8825,Review Status Unknown,Riverside,WDIS_0318148,8/1/78 0:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19069,05S01W09C001S,05S01W09C001S,05S01W09C001S,Groundwater,33.7569,116.9916,Review Status Unknown,Riverside,WDIS_0318116,7/31/79 13:30,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19075,05S01W10B002S,05S01W10B002S,05S01W10B002S,Groundwater,33.7575,116.9697,Review Status Unknown,Riverside,WDIS_0318117,6/20/78 18:30,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19075,05S01W10B002S,05S01W10B002S,05S01W10B002S,Groundwater,33.7575,116.9697,Review Status Unknown,Riverside,WDIS_0318118,7/16/79 10:48,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19075,05S01W10B002S,05S01W10B002S,05S01W10B002S,Groundwater,33.7575,116.9697,Review Status Unknown,Riverside,WDIS_0846763,11/24/82 12:15,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19076,05S01W10K001S,05S01W10K001S,05S01W10K001S,Groundwater,33.7497,116.9698,Review Status Unknown,Riverside,WDIS_0846773,5/16/80 10:15,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19076,05S01W10K001S,05S01W10K001S,05S01W10K001S,Groundwater,33.7497,116.9698,Review Status Unknown,Riverside,WDIS_0846776,8/19/83 9:45,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19076,05S01W10K001S,05S01W10K001S,05S01W10K001S,Groundwater,33.7497,116.9698,Review Status Unknown,Riverside,WDIS_0846774,8/28/81 11:29,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19076,05S01W10K001S,05S01W10K001S,05S01W10K001S,Groundwater,33.7497,116.9698,Review Status Unknown,Riverside,WDIS_0202075,9/14/79 9:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19077,05S01W10P001S,05S01W10P001S,05S01W10P001S,Groundwater,33.7461,116.9742,Review Status Unknown,Riverside,WDIS_0846784,5/16/80 10:21,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19077,05S01W10P001S,05S01W10P001S,05S01W10P001S,Groundwater,33.7461,116.9742,Review Status Unknown,Riverside,WDIS_0846785,8/19/81 14:30,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19077,05S01W10P001S,05S01W10P001S,05S01W10P001S,Groundwater,33.7461,116.9742,Review Status Unknown,Riverside,WDIS_0846786,8/28/81 11:40,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19077,05S01W10P001S,05S01W10P001S,05S01W10P001S,Groundwater,33.7461,116.9742,Review Status Unknown,Riverside,WDIS_0202078,9/14/79 9:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19086,05S01W16J001S,05S01W16J001S,05S01W16J001S,Groundwater,33.7355,116.9829,Review Status Unknown,Riverside,WDIS_0846836,11/24/82 10:45,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19102,05S01W21A001S,05S01W21A001S,05S01W21A001S,Groundwater,33.7292,116.9811,Review Status Unknown,Riverside,WDIS_0318133,8/3/79 15:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19102,05S01W21A001S,05S01W21A001S,05S01W21A001S,Groundwater,33.7292,116.9811,Review Status Unknown,Riverside,WDIS_0846955,11/24/82 10:30,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19106,05S01W22D002S,05S01W22D002S,05S01W22D002S,Groundwater,33.7285,116.9785,Review Status Unknown,Riverside,WDIS_0846966,5/16/80 10:42,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19106,05S01W22D002S,05S01W22D002S,05S01W22D002S,Groundwater,33.7285,116.9785,Review Status Unknown,Riverside,WDIS_0846969,8/19/83 0:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19106,05S01W22D002S,05S01W22D002S,05S01W22D002S,Groundwater,33.7285,116.9785,Review Status Unknown,Riverside,WDIS_0202082,8/28/81 11:47,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19106,05S01W22D002S,05S01W22D002S,05S01W22D002S,Groundwater,33.7285,116.9785,Review Status Unknown,Riverside,WDIS_0202081,9/14/79 9:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19107,05S01W22D003S,05S01W22D003S,05S01W22D003S,Groundwater,33.7285,116.9785,Review Status Unknown,Riverside,WDIS_0846974,5/16/80 11:07,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19107,05S01W22D003S,05S01W22D003S,05S01W22D003S,Groundwater,33.7285,116.9785,Review Status Unknown,Riverside,WDIS_0846976,8/19/83 0:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
19107,05S01W22D003S,05S01W22D003S,05S01W22D003S,Groundwater,33.7285,116.9785,Review Status Unknown,Riverside,WDIS_0202084,9/14/79 9:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
197,06S02W04R,06S02W04R__aS,06S02W04R__aS,Groundwater,33.675,117.0876,Review Status Unknown,Riverside,LRA0800B3464,8/24/00 10:02,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
21144,06S02W06P001S,06S02W06P001S,06S02W06P001S,Groundwater,33.675,117.1312,Review Status Unknown,Riverside,LRA0800B3468,8/24/00 7:58,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
456,06S02W06Q,06S02W06Q__aS,06S02W06Q__aS,Groundwater,33.675,117.1268,Review Status Unknown,Riverside,LRA0800B3466,8/23/00 10:50,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
457,06S02W06R,06S02W06R__aS,06S02W06R__aS,Groundwater,33.675,117.1225,Review Status Unknown,Riverside,LRA0800B3467,8/23/00 11:06,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
458,06S02W07A,06S02W07A__aS,06S02W07A__aS,Groundwater,33.6715,117.1225,Review Status Unknown,Riverside,LRA0800B3476,8/23/00 11:34,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
459,06S02W07J,06S02W07J__aS,06S02W07J__aS,Groundwater,33.6643,117.1225,Review Status Unknown,Riverside,LRA0800B3469,8/17/00 11:18,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
460,06S02W07L,06S02W07L__aS,06S02W07L__aS,Groundwater,33.6643,117.1312,Review Status Unknown,Riverside,LRA0800B3470,8/22/00 12:29,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
461,06S02W07Na,06S02W07N__aS,06S02W07N__aS,Groundwater,33.6607,117.1355,Review Status Unknown,Riverside,LRA0800B3471,8/17/00 13:15,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
462,06S02W07Pa,06S02W07P__aS,06S02W07P__aS,Groundwater,33.6607,117.1312,Review Status Unknown,Riverside,LRA0800B3473,8/17/00 12:02,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
463,06S02W07Pb,06S02W07P__bS,06S02W07P__bS,Groundwater,33.6607,117.1312,Review Status Unknown,Riverside,LRA0800B3474,8/17/00 12:46,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
464,06S02W07Ra,06S02W07R__aS,06S02W07R__aS,Groundwater,33.6607,117.1225,Review Status Unknown,Riverside,LRA0800B3475,8/22/00 9:21,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
465,06S02W07Rc,06S02W07R__cS,06S02W07R__cS,Groundwater,33.6607,117.1225,Review Status Unknown,Riverside,LRA0800B3479,8/23/00 8:00,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
466,06S02W08B,06S02W08B__aS,06S02W08B__aS,Groundwater,33.6715,117.1094,Review Status Unknown,Riverside,LRA0800B3477,8/22/00 15:23,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
467,06S02W09E,06S02W09E__aS,06S02W09E__aS,Groundwater,33.6679,117.1006,Review Status Unknown,Riverside,LRA0800B3481,8/23/00 14:48,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
468,06S02W17K,06S02W17K__aS,06S02W17K__aS,Groundwater,33.6501,117.1094,Review Status Unknown,Riverside,LRA0800B3488,8/16/00 14:32,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
469,06S02W17L,06S02W17L__aS,06S02W17L__aS,Groundwater,33.6501,117.1138,Review Status Unknown,Riverside,LRA0800B3489,8/16/00 15:09,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
470,06S02W17M,06S02W17M__aS,06S02W17M__aS,Groundwater,33.6501,117.1181,Review Status Unknown,Riverside,LRA0800B3490,8/17/00 8:42,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
471,06S02W17N,06S02W17N__aS,06S02W17N__aS,Groundwater,33.6465,117.1181,Review Status Unknown,Riverside,LRA0800B3491,8/17/00 8:05,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
472,06S02W17P,06S02W17P__aS,06S02W17P__aS,Groundwater,33.6465,117.1138,Review Status Unknown,Riverside,LRA0800B3492,8/17/00 10:16,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
473,06S02W17Qa,06S02W17Q__aS,06S02W17Q__aS,Groundwater,33.6465,117.1094,Review Status Unknown,Riverside,LRA0800B3493,8/16/00 11:59,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
473,06S02W17Qa,06S02W17Q__aS,06S02W17Q__aS,Groundwater,33.6465,117.1094,Review Status Unknown,Riverside,LRA0800B3546,8/16/00 12:27,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
474,06S02W18A,06S02W18A__aS,06S02W18A__aS,Groundwater,33.6573,117.1225,Review Status Unknown,Riverside,LRA0800B3494,8/23/00 8:10,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
476,06S02W18D,06S02W18D__aS,06S02W18D__aS,Groundwater,33.6573,117.1355,Review Status Unknown,Riverside,LRA0800B3495,8/14/00 13:00,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
477,06S02W18Ea,06S02W18E__aS,06S02W18E__aS,Groundwater,33.6537,117.1355,Review Status Unknown,Riverside,LRA0800B3496,8/14/00 10:57,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
478,06S02W18M,06S02W18M__aS,06S02W18M__aS,Groundwater,33.6501,117.1355,Review Status Unknown,Riverside,LRA0800B3497,8/14/00 10:10,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
479,06S02W19A,06S02W19A__aS,06S02W19A__aS,Groundwater,33.6431,117.1225,Review Status Unknown,Riverside,LRA0800B3499,8/16/00 9:55,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
480,06S02W19B,06S02W19B__aS,06S02W19B__aS,Groundwater,33.6431,117.1268,Review Status Unknown,Riverside,LRA0800B3500,8/16/00 9:17,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
481,06S02W19C,06S02W19C__aS,06S02W19C__aS,Groundwater,33.6431,117.1312,Review Status Unknown,Riverside,LRA0800B3501,8/16/00 8:35,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
482,06S02W19E,06S02W19E__aS,06S02W19E__aS,Groundwater,33.6395,117.1355,Review Status Unknown,Riverside,LRA0800B3502,8/17/00 9:15,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
483,06S02W20C,06S02W20C__aS,06S02W20C__aS,Groundwater,33.6431,117.1138,Review Status Unknown,Riverside,LRA0800B3503,8/16/00 11:19,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
484,06S02W20D,06S02W20D__aS,06S02W20D__aS,Groundwater,33.6431,117.1181,Review Status Unknown,Riverside,LRA0800B3504,8/16/00 10:48,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
485,06S03W10R,06S03W10R__aS,06S03W10R__aS,Groundwater,33.6607,117.1749,Review Status Unknown,Riverside,LRA0800B3536,8/15/00 8:02,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
487,06S03W12J,06S03W12J__aS,06S03W12J__aS,Groundwater,33.6643,117.14,Review Status Unknown,Riverside,LRA0800B3545,8/22/00 8:37,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
487,06S03W12J,06S03W12J__aS,06S03W12J__aS,Groundwater,33.6643,117.14,Review Status Unknown,Riverside,LRA0800B3508,8/22/00 11:23,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
488,06S03W12P001S,04S14W09A001S,06S03W12P001S,Groundwater,33.6607,117.1487,Review Status Unknown,Riverside,LRA0800B3509,8/10/00 8:37,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
489,06S03W12Ra,06S02W04R__aS,06S03W12R__aS,Groundwater,33.6607,117.14,Review Status Unknown,Riverside,LRA0800B3510,8/22/00 9:58,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
490,06S03W12Rb,06S02W06P001S,06S03W12R__bS,Groundwater,33.6607,117.14,Review Status Unknown,Riverside,LRA0800B3511,8/22/00 10:35,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
491,06S03W13Ab,06S02W06Q__aS,06S03W13A001S,Groundwater,33.6573,117.14,Review Status Unknown,Riverside,LRA0800B3513,8/10/00 15:10,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
492,06S03W13Ac,06S02W06R__aS,06S03W13A002S,Groundwater,33.6573,117.14,Review Status Unknown,Riverside,LRA0800B3514,8/14/00 12:32,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
493,06S03W13Aa,06S02W07A__aS,06S03W13A004S,Groundwater,33.6573,117.14,Review Status Unknown,Riverside,LRA0800B3512,8/10/00 12:38,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
494,06S03W13Ba,06S02W07J__aS,06S03W13B001S,Groundwater,33.6573,117.1443,Review Status Unknown,Riverside,LRA0800B3515,8/10/00 10:20,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
495,06S03W13Bb,06S02W07L__aS,06S03W13B016S,Groundwater,33.6573,117.1443,Review Status Unknown,Riverside,LRA0800B3516,8/14/00 11:45,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
496,06S03W13C,06S02W07N__aS,06S03W13C008S,Groundwater,33.6573,117.1487,Review Status Unknown,Riverside,LRA0800B3548,8/10/00 7:46,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
496,06S03W13C,06S02W07N__aS,06S03W13C008S,Groundwater,33.6573,117.1487,Review Status Unknown,Riverside,LRA0800B3517,8/10/00 9:05,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
497,06S03W13D,06S02W07P__aS,06S03W13D008S,Groundwater,33.6573,117.153,Review Status Unknown,Riverside,LRA0800B3518,8/9/00 12:25,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
498,06S03W13Ea,06S02W07P__bS,06S03W13E003S,Groundwater,33.6537,117.153,Review Status Unknown,Riverside,LRA0800B3519,8/9/00 11:00,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
499,06S03W13Fa,06S02W07R__aS,06S03W13F007S,Groundwater,33.6512,117.15,Review Status Unknown,Riverside,LRA0800B3520,8/9/00 14:05,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
500,06S03W13Fb,06S02W07R__cS,06S03W13F008S,Groundwater,33.6537,117.1487,Review Status Unknown,Riverside,LRA0800B3521,8/9/00 14:40,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
501,06S03W13Gb,06S02W08B__aS,06S03W13G009S,Groundwater,33.6537,117.1443,Review Status Unknown,Riverside,LRA0800B3523,8/10/00 11:50,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
502,06S03W13Ga,06S02W09E__aS,06S03W13G011S,Groundwater,33.6537,117.1443,Review Status Unknown,Riverside,LRA0800B3522,8/10/00 11:15,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
503,06S03W13Ja,06S02W17K__aS,06S03W13J003S,Groundwater,33.6501,117.14,Review Status Unknown,Riverside,LRA0800B3524,8/10/00 14:22,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
504,06S03W13Jc,06S02W17L__aS,06S03W13J007S,Groundwater,33.6501,117.14,Review Status Unknown,Riverside,LRA0800B3498,8/14/00 9:38,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
505,06S03W13Jb,06S02W17M__aS,06S03W13J012S,Groundwater,33.6501,117.14,Review Status Unknown,Riverside,LRA0800B3525,8/10/00 14:40,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
506,06S03W13Mb,06S02W17N__aS,06S03W13M006S,Groundwater,33.6501,117.153,Review Status Unknown,Riverside,LRA0800B3527,8/9/00 11:46,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
507,06S03W13Ma,06S02W17P__aS,06S03W13M007S,Groundwater,33.6501,117.153,Review Status Unknown,Riverside,LRA0800B3526,8/9/00 10:04,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
512,06S03W14Ja,06S02W18M__aS,06S03W14J005S,Groundwater,33.6501,117.1574,Review Status Unknown,Riverside,LRA0800B3532,8/9/00 7:51,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
513,06S03W14Jb,06S02W19A__aS,06S03W14J009S,Groundwater,33.6501,117.1574,Review Status Unknown,Riverside,LRA0800B3533,8/9/00 8:27,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
514,06S03W14R,06S02W19B__aS,06S03W14R003S,Groundwater,33.6426,117.1571,Review Status Unknown,Riverside,LRA0800B3534,8/9/00 8:59,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
515,06S03W15J,06S02W19C__aS,06S03W15J__aS,Groundwater,33.6501,117.1749,Review Status Unknown,Riverside,LRA0800B3535,8/15/00 8:42,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
516,06S03W22B,06S02W19E__aS,06S03W22B__aS,Groundwater,33.6431,117.1792,Review Status Unknown,Riverside,LRA0800B3538,8/15/00 9:34,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
517,06S03W22R,06S02W20C__aS,06S03W22R002S,Groundwater,33.6273,117.1759,Review Status Unknown,Riverside,LRA0800B3547,8/14/00 13:37,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
517,06S03W22R,06S02W20C__aS,06S03W22R002S,Groundwater,33.6273,117.1759,Review Status Unknown,Riverside,LRA0800B3537,8/14/00 14:55,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
518,06S03W24A,06S02W20D__aS,06S03W24A__aS,Groundwater,33.6431,117.14,Review Status Unknown,Riverside,LRA0800B3540,8/15/00 14:44,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
519,06S03W24B,06S03W10R__aS,06S03W24B__aS,Groundwater,33.6431,117.1443,Review Status Unknown,Riverside,LRA0800B3541,8/15/00 12:38,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
21371,06S04W22D002S,06S04W22D002S,06S04W22D002S,Groundwater,33.6431,117.2925,Review Status Unknown,Riverside,WDIS_0318168,12/26/86 14:20,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
21469,06S08E09Q003S,06S08E09Q003S,06S08E09Q003S,Groundwater,33.6607,116.1496,Review Status Unknown,Riverside,WDIS_0826441,5/21/71 8:30,,Feet,Total Mercury,0,0.001,ug/L,UnkH Mercury
23936,08S01W06P001S,08S01W06P001S,08S01W06P001S,Groundwater,33.5028,117.0234,Review Status Unknown,Riverside,WDIS_0850705,7/12/83 11:05,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
23950,08S01W22G001S,08S01W22G001S,08S01W22G001S,Groundwater,33.4645,116.9711,Review Status Unknown,Riverside,WDIS_0318300,9/9/81 10:00,,Feet,Total Mercury,0,0.001,ug/L,UnkMod Mercury
196,StnIn06S03W23F,StnIn06S03W23F,K04847103721968,Other,33.6374,117.1649,Review Status Unknown,Riverside,LRA0800B3539,8/15/00 10:58,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
194,PipeNr06S02W06P1,PipeNr06S02W06P1,K04877883725648,Other,33.6707,117.1317,Review Status Unknown,Riverside,LRA0800B3465,8/23/00 10:32,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
195,PipeNr06S02W4R,PipeNr06S02W4R,K04920303725648,Other,33.671,117.086,Review Status Unknown,Riverside,LRA0800B3544,8/24/00 9:26,0,Meters,Dissolved Mercury,0,0.0002,ug/L,EPA 245.1 (D)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0185A0006,1/14/85 11:00,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0186A0012,1/14/86 11:00,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0190A0020,1/17/90 12:00,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0183A0018,1/19/83 11:30,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0184A0027,1/19/84 9:40,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0188A0011,1/19/88 11:45,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0182A0025,1/20/82 13:15,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0187A0020,1/21/87 11:30,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0181A0026,1/22/81 9:00,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
402,LkPerris@Inlet,Lake Perris Inlet,PE001000,Surface Water,33.8599,117.194203,Review Status Unknown,Riverside,OM0284A0051,2/15/84 11:00,1,Feet,Total Mercury,0,0.001,ug/L,EPA 245.1(T)
